"","Age"
"18578",59
"18579",22
"18580",45
"18581",52
"18582",28
"18583",28
"18584",33
"18585",37
"18586",37
"18587",28
"18588",54
"18589",44
"18590",77
"18591",44
"18592",47
"18593",19
"18594",36
"18595",27
"18596",51
"18597",24
"18598",37
"18599",25
"18600",36
"18601",66
"18602",63
"18603",36
"18604",89
"18605",45
"18606",35
"18607",71
"18608",37
"18609",46
"18610",27
"18611",31
"18612",67
"18613",52
"18614",20
"18615",29
"18616",23
"18617",30
"18618",34
"18619",46
"18620",36
"18621",22
"18622",22
"18623",78
"18624",57
"18625",40
"18626",58
"18627",27
"18628",34
"18629",70
"18630",30
"18631",24
"18632",19
"18633",29
"18634",38
"18635",69
"18636",24
"18637",42
"18638",22
"18639",26
"18640",28
"18641",22
"18642",49
"18643",67
"18644",49
"18645",63
"18646",34
"18647",64
"18648",31
"18649",86
"18650",22
"18651",46
"18652",74
"18653",41
"18654",27
"18657",30
"18658",23
"18659",29
"18660",44
"18661",70
"18662",23
"18664",48
"18665",44
"18666",46
"18667",71
"18668",42
"18669",60
"18670",44
"18671",40
"18672",27
"18673",26
"18674",49
"18675",56
"18676",29
"18677",62
"18678",37
"18679",41
"18680",77
"18681",61
"18682",45
"18683",84
"18684",72
"18685",29
"18686",32
"18687",51
"18688",26
"18689",33
"18690",68
"18691",44
"18692",35
"18693",32
"18694",66
"18695",71
"18696",46
"18697",47
"18698",31
"18699",54
"18700",51
"18701",46
"18702",73
"18703",67
"18704",44
"18705",52
"18706",39
"18707",42
"18708",42
"18709",43
"18710",54
"18711",37
"18712",40
"18713",30
"18714",29
"18715",45
"18716",21
"18717",27
"18718",43
"18719",42
"18720",43
"18721",30
"18722",34
"18723",38
"18724",36
"18725",60
"18726",77
"18727",43
"18728",36
"18729",63
"18730",35
"18731",24
"18732",63
"18733",76
"18734",42
"18735",76
"18736",56
"18737",68
"18738",19
"18739",74
"18740",63
"18741",50
"18742",64
"18743",47
"18744",54
"18745",56
"18746",42
"18747",35
"18748",20
"18749",27
"18750",54
"18751",39
"18752",44
"18753",32
"18754",42
"18755",70
"18756",54
"18757",24
"18758",40
"18759",26
"18760",25
"18761",32
"18762",39
"18763",37
"18764",66
"18765",51
"18766",38
"18767",27
"18768",63
"18769",66
"18770",37
"18771",28
"18772",36
"18773",83
"18774",86
"18775",24
"18776",62
"18777",46
"18778",22
"18779",81
"18780",39
"18781",40
"18782",44
"18783",83
"18784",39
"18785",21
"18786",45
"18787",31
"18788",58
"18789",32
"18790",51
"18791",35
"18792",25
"18793",36
"18794",65
"18795",63
"18796",48
"18797",62
"18798",68
"18799",24
"18800",31
"18801",46
"18802",30
"18803",40
"18804",19
"18805",25
"18806",27
"18807",22
"18808",58
"18809",61
"18810",64
"18811",33
"18812",29
"18813",60
"18814",39
"18815",32
"18816",27
"18817",26
"18818",34
"18819",32
"18820",63
"18821",75
"18822",64
"18823",57
"18824",63
"18825",41
"18826",50
"18827",58
"18828",30
"18829",21
"18830",70
"18831",52
"18832",51
"18833",26
"18834",36
"18835",29
"18836",54
"18837",28
"18838",41
"18839",34
"18840",33
"18841",32
"18842",35
"18843",70
"18844",50
"18845",28
"18846",43
"18847",34
"18848",31
"18849",31
"18850",30
"18851",29
"18852",33
"18853",37
"18854",36
"18855",34
"18856",48
"18857",69
"18858",70
"18859",21
"18860",20
"18861",33
"18862",43
"18863",53
"18864",43
"18865",71
"18866",56
"18867",65
"18868",74
"18869",47
"18870",51
"18871",70
"18872",54
"18873",50
"18874",68
"18875",66
"18876",89
"18877",70
"18878",73
"18879",56
"18880",70
"18881",43
"18882",35
"18883",21
"18884",74
"18885",29
"18886",34
"18887",45
"18888",36
"18889",80
"18890",22
"18891",78
"18892",45
"18893",39
"18894",38
"18895",39
"18896",60
"18897",42
"18898",66
"18899",33
"18900",48
"18901",40
"18902",63
"18903",66
"18904",59
"18905",66
"18906",57
"18907",62
"18908",41
"18909",20
"18910",32
"18911",45
"18912",22
"18913",81
"18914",56
"18915",29
"18916",62
"18917",51
"18918",40
"18919",61
"18920",36
"18921",33
"18922",76
"18923",67
"18924",34
"18925",38
"18927",20
"18928",45
"18929",22
"18930",20
"18931",22
"18932",25
"18933",82
"18934",29
"18935",43
"18936",41
"18937",33
"18938",28
"18939",72
"18940",33
"18941",74
"18942",45
"18943",25
"18944",25
"18945",28
"18946",35
"18947",34
"18948",23
"18949",30
"18950",27
"18951",20
"18952",31
"18953",35
"18954",29
"18955",50
"18956",62
"18957",25
"18958",31
"18959",44
"18960",31
"18961",20
"18962",60
"18963",67
"18964",38
"18965",50
"18966",19
"18967",60
"18968",23
"18969",31
"18970",25
"18971",27
"18972",35
"18973",56
"18974",41
"18975",36
"18976",59
"18977",41
"18978",72
"18979",68
"18980",71
"18981",32
"18982",39
"18983",64
"18984",36
"18985",64
"18986",66
"18987",67
"18988",45
"18989",56
"18990",42
"18991",73
"18992",74
"18993",27
"18994",24
"18995",77
"18996",61
"18997",37
"18998",51
"18999",26
"19000",20
"19001",29
"19002",25
"19003",71
"19004",78
"19005",20
"19006",30
"19007",28
"19008",57
"19009",66
"19010",32
"19011",49
"19012",50
"19013",23
"19014",66
"19015",32
"19016",48
"19017",39
"19018",56
"19019",31
"19020",55
"19021",84
"19022",40
"19023",49
"19024",41
"19025",62
"19026",69
"19027",61
"19028",59
"19029",55
"19030",49
"19031",36
"19032",58
"19033",72
"19034",22
"19035",54
"19036",33
"19037",60
"19038",43
"19039",79
"19040",35
"19041",33
"19042",44
"19043",61
"19044",31
"19045",37
"19046",28
"19047",26
"19048",59
"19049",68
"19050",25
"19051",72
"19052",49
"19053",55
"19054",38
"19055",46
"19056",31
"19057",70
"19058",61
"19059",24
"19060",23
"19061",28
"19062",55
"19063",43
"19064",27
"19065",34
"19066",44
"19067",34
"19068",40
"19069",44
"19070",68
"19071",32
"19072",35
"19073",59
"19074",39
"19075",37
"19076",29
"19077",65
"19078",41
"19079",43
"19080",48
"19081",30
"19082",37
"19083",34
"19084",51
"19085",82
"19086",43
"19087",54
"19088",76
"19089",57
"19090",23
"19091",32
"19092",30
"19093",45
"19094",32
"19095",32
"19096",21
"19097",44
"19098",30
"19099",56
"19100",19
"19101",64
"19102",33
"19103",28
"19104",30
"19105",39
"19106",70
"19107",35
"19108",36
"19109",65
"19110",60
"19111",60
"19112",34
"19113",51
"19114",83
"19115",76
"19116",78
"19117",79
"19118",56
"19119",37
"19120",26
"19121",33
"19122",27
"19123",26
"19124",32
"19125",30
"19126",38
"19127",29
"19128",78
"19129",55
"19131",68
"19132",38
"19133",80
"19134",24
"19135",22
"19136",51
"19137",39
"19138",39
"19139",29
"19140",51
"19141",56
"19142",33
"19143",79
"19144",40
"19145",42
"19146",31
"19147",28
"19148",37
"19149",66
"19150",39
"19151",34
"19152",32
"19153",49
"19154",81
"19155",37
"19156",54
"19157",38
"19158",36
"19159",46
"19160",27
"19161",50
"19162",31
"19163",22
"19164",61
"19165",20
"19166",25
"19167",19
"19168",29
"19169",26
"19170",58
"19171",41
"19172",37
"19173",41
"19174",23
"19175",25
"19176",23
"19177",31
"19178",27
"19179",25
"19180",85
"19181",31
"19182",48
"19183",30
"19184",29
"19185",83
"19186",81
"19187",69
"19188",24
"19189",30
"19190",32
"19191",80
"19192",24
"19193",37
"19194",56
"19195",30
"19196",21
"19197",38
"19198",56
"19199",61
"19200",43
"19201",46
"19202",63
"19203",43
"19204",41
"19205",27
"19206",24
"19207",51
"19208",25
"19209",21
"19210",48
"19211",28
"19212",44
"19213",55
"19214",23
"19215",40
"19216",41
"19217",28
"19218",33
"19219",27
"19220",63
"19221",36
"19222",22
"19223",41
"19224",50
"19225",68
"19226",42
"19227",25
"19228",60
"19229",31
"19230",21
"19231",66
"19232",30
"19233",77
"19234",67
"19235",85
"19236",34
"19237",30
"19238",26
"19239",32
"19240",60
"19241",64
"19242",28
"19243",28
"19244",29
"19245",28
"19246",49
"19247",34
"19248",29
"19249",24
"19250",32
"19251",77
"19252",26
"19253",67
"19254",32
"19255",19
"19256",56
"19257",24
"19258",68
"19259",39
"19260",68
"19261",42
"19262",30
"19263",84
"19264",70
"19265",54
"19266",26
"19267",22
"19268",27
"19269",67
"19270",71
"19271",59
"19272",34
"19273",28
"19274",35
"19275",57
"19276",73
"19277",76
"19278",66
"19279",72
"19280",52
"19281",22
"19282",56
"19283",38
"19284",70
"19285",26
"19286",32
"19287",31
"19288",74
"19289",19
"19290",54
"19291",66
"19292",50
"19293",20
"19294",65
"19295",57
"19296",64
"19297",46
"19298",51
"19299",79
"19300",62
"19301",49
"19302",26
"19303",23
"19304",30
"19305",44
"19306",53
"19307",34
"19308",41
"19309",33
"19310",51
"19311",47
"19312",26
"19313",32
"19314",21
"19315",32
"19316",38
"19317",72
"19318",45
"19319",34
"19320",82
"19321",76
"19322",62
"19323",73
"19324",65
"19325",71
"19326",50
"19327",67
"19328",34
"19329",41
"19330",71
"19331",29
"19332",49
"19333",41
"19334",81
"19335",60
"19336",57
"19337",25
"19338",38
"19339",21
"19340",55
"19341",23
"19342",50
"19343",68
"19344",32
"19345",46
"19346",31
"19347",72
"19348",80
"19349",77
"19350",87
"19351",46
"19352",35
"19353",39
"19354",70
"19355",25
"19356",29
"19357",21
"19358",80
"19359",62
"19360",68
"19361",69
"19362",70
"19363",60
"19364",55
"19365",57
"19366",62
"19367",55
"19368",50
"19369",39
"19370",19
"19371",57
"19372",79
"19373",38
"19374",59
"19375",33
"19376",37
"19377",63
"19378",26
"19379",38
"19380",38
"19381",49
"19382",45
"19383",37
"19384",35
"19385",65
"19386",26
"19387",40
"19388",33
"19389",38
"19390",78
"19391",20
"19392",53
"19393",74
"19394",32
"19395",63
"19396",65
"19397",44
"19398",43
"19399",39
"19400",49
"19401",65
"19402",41
"19403",70
"19404",70
"19405",77
"19406",79
"19407",44
"19408",59
"19409",74
"19410",53
"19411",74
"19412",19
"19413",27
"19414",31
"19415",27
"19416",27
"19417",26
"19418",23
"19419",27
"19420",53
"19421",30
"19422",49
"19423",51
"19424",52
"19425",26
"19426",32
"19427",28
"19428",62
"19429",53
"19430",69
"19431",66
"19432",48
"19433",82
"19434",24
"19435",34
"19436",35
"19437",21
"19438",55
"19439",61
"19440",55
"19441",47
"19442",89
"19443",26
"19444",41
"19445",41
"19446",42
"19447",68
"19448",46
"19449",38
"19450",46
"19451",43
"19452",31
"19453",27
"19454",39
"19455",24
"19456",23
"19457",22
"19458",44
"19459",69
"19460",37
"19461",66
"19462",36
"19463",75
"19464",39
"19465",45
"19466",39
"19467",67
"19468",24
"19469",73
"19470",62
"19471",25
"19472",52
"19473",65
"19474",30
"19475",24
"19476",20
"19477",23
"19478",24
"19479",21
"19480",25
"19481",28
"19482",25
"19483",29
"19484",47
"19485",84
"19486",53
"19487",75
"19488",45
"19489",31
"19490",49
"19491",29
"19492",62
"19493",27
"19494",62
"19495",38
"19496",60
"19497",34
"19498",64
"19499",51
"19500",40
"19501",22
"19502",61
"19503",65
"19504",44
"19505",19
"19506",43
"19507",69
"19508",41
"19509",26
"19510",25
"19511",19
"19512",36
"19513",25
"19514",23
"19515",29
"19516",58
"19517",29
"19518",36
"19519",70
"19520",78
"19521",41
"19522",39
"19523",40
"19524",20
"19525",31
"19526",76
"19527",36
"19528",75
"19529",44
"19530",38
"19531",35
"19532",39
"19533",38
"19534",22
"19535",46
"19536",36
"19537",20
"19538",27
"19539",31
"19540",32
"19541",26
"19542",43
"19543",38
"19544",78
"19545",32
"19546",22
"19547",62
"19548",26
"19549",78
"19550",45
"19551",30
"19552",78
"19553",40
"19554",23
"19555",62
"19556",28
"19557",50
"19558",40
"19559",47
"19560",44
"19561",34
"19562",54
"19563",49
"19564",39
"19565",34
"19566",51
"19567",59
"19568",51
"19569",35
"19570",28
"19571",43
"19572",38
"19573",28
"19574",34
"19575",74
"19576",52
"19577",46
"19578",54
"19579",64
"19580",36
"19581",35
"19582",85
"19583",36
"19584",30
"19585",37
"19586",79
"19587",48
"19588",53
"19589",45
"19590",39
"19591",31
"19592",46
"19593",29
"19594",38
"19595",38
"19596",28
"19597",63
"19598",21
"19599",66
"19600",60
"19601",59
"19603",71
"19604",25
"19605",39
"19606",19
"19607",70
"19608",28
"19609",34
"19610",43
"19611",33
"19612",45
"19613",35
"19614",28
"19615",52
"19616",41
"19617",37
"19618",27
"19619",26
"19620",43
"19621",57
"19622",61
"19623",37
"19624",59
"19625",47
"19626",65
"19627",62
"19628",84
"19629",28
"19630",53
"19631",66
"19632",19
"19633",30
"19634",34
"19635",40
"19636",35
"19637",32
"19638",43
"19640",52
"19641",59
"19642",57
"19643",66
"19644",23
"19645",47
"19646",79
"19647",64
"19648",42
"19649",40
"19650",42
"19651",30
"19652",28
"19653",67
"19654",65
"19655",33
"19656",77
"19657",57
"19658",63
"19659",36
"19660",29
"19661",26
"19662",26
"19663",65
"19664",39
"19665",82
"19666",45
"19667",56
"19668",50
"19669",27
"19670",40
"19671",71
"19672",28
"19673",19
"19674",25
"19675",43
"19676",25
"19677",87
"19678",73
"19679",40
"19680",70
"19681",48
"19682",35
"19683",25
"19684",32
"19685",36
"19686",78
"19687",51
"19688",58
"19689",50
"19690",39
"19691",68
"19692",46
"19693",62
"19694",79
"19695",39
"19696",28
"19697",27
"19698",39
"19699",38
"19700",25
"19701",29
"19702",46
"19703",53
"19704",30
"19705",24
"19706",57
"19707",51
"19708",59
"19709",44
"19710",72
"19711",72
"19712",33
"19713",36
"19714",27
"19715",32
"19716",30
"19717",66
"19718",28
"19719",55
"19720",55
"19721",61
"19722",42
"19723",47
"19724",35
"19725",30
"19726",25
"19727",46
"19728",57
"19729",50
"19730",60
"19731",75
"19732",28
"19733",29
"19734",59
"19735",25
"19736",63
"19737",39
"19738",59
"19739",19
"19740",49
"19741",66
"19742",33
"19743",21
"19744",60
"19745",67
"19746",43
"19747",52
"19748",31
"19749",79
"19750",76
"19751",51
"19752",40
"19753",37
"19754",25
"19755",62
"19756",33
"19757",31
"19758",78
"19759",26
"19760",42
"19761",40
"19762",55
"19763",65
"19764",27
"19765",24
"19766",80
"19767",78
"19768",50
"19769",84
"19770",74
"19771",78
"19772",30
"19773",39
"19774",48
"19775",25
"19776",32
"19777",34
"19778",32
"19779",62
"19780",69
"19781",86
"19782",53
"19783",77
"19784",22
"19785",34
"19786",27
"19787",89
"19788",69
"19789",54
"19790",28
"19791",43
"19792",24
"19793",67
"19794",25
"19795",63
"19796",84
"19797",60
"19798",67
"19799",82
"19800",59
"19801",54
"19802",27
"19803",71
"19804",81
"19805",40
"19806",34
"19807",74
"19808",67
"19809",78
"19810",43
"19811",37
"19812",60
"19813",64
"19814",28
"19815",35
"19816",65
"19817",25
"19818",21
"19819",69
"19820",50
"19821",59
"19822",23
"19823",28
"19824",81
"19825",65
"19826",18
"19827",32
"19828",40
"19829",70
"19830",72
"19831",36
"19832",89
"19833",31
"19834",30
"19835",22
"19836",27
"19837",42
"19838",38
"19839",44
"19840",86
"19841",36
"19842",31
"19843",34
"19844",53
"19845",20
"19846",62
"19847",21
"19848",73
"19849",62
"19850",58
"19851",61
"19852",45
"19853",25
"19854",32
"19855",71
"19856",21
"19857",76
"19858",27
"19859",30
"19860",87
"19861",73
"19862",38
"19863",42
"19864",82
"19865",66
"19866",53
"19867",27
"19868",19
"19869",65
"19870",65
"19871",28
"19872",27
"19873",49
"19874",25
"19875",24
"19876",21
"19877",35
"19878",30
"19879",64
"19880",21
"19881",21
"19882",35
"19883",50
"19884",25
"19885",24
"19886",29
"19887",25
"19888",35
"19889",81
"19890",32
"19891",47
"19892",43
"19893",58
"19894",80
"19895",68
"19896",67
"19897",28
"19898",73
"19899",50
"19900",22
"19901",68
"19902",75
"19903",30
"19904",72
"19905",42
"19906",28
"19907",20
"19908",33
"19909",24
"19910",39
"19911",40
"19912",25
"19913",35
"19914",67
"19915",76
"19916",81
"19917",80
"19918",25
"19919",46
"19920",36
"19921",27
"19922",42
"19923",52
"19924",23
"19925",47
"19926",79
"19927",39
"19928",59
"19929",62
"19930",72
"19931",35
"19932",37
"19933",25
"19934",30
"19935",32
"19936",30
"19937",65
"19938",36
"19939",64
"19940",31
"19941",53
"19942",31
"19943",32
"19944",31
"19945",59
"19946",77
"19947",51
"19948",48
"19949",77
"19950",74
"19951",41
"19952",41
"19953",24
"19954",68
"19955",66
"19956",70
"19957",32
"19958",29
"19959",81
"19960",32
"19961",54
"19962",56
"19963",60
"19964",24
"19965",66
"19966",22
"19967",37
"19968",34
"19969",52
"19970",59
"19971",30
"19972",28
"19973",31
"19974",20
"19975",26
"19976",22
"19977",28
"19978",74
"19979",42
"19980",32
"19981",34
"19982",37
"19983",33
"19984",32
"19985",55
"19986",35
"19987",67
"19988",38
"19989",41
"19990",38
"19991",42
"19992",77
"19993",41
"19994",67
"19995",48
"19996",37
"19997",67
"19998",34
"19999",33
"20000",48
"20001",48
"20002",62
"20003",39
"20004",35
"20005",51
"20006",31
"20007",68
"20008",56
"20009",34
"20010",42
"20011",34
"20012",28
"20013",29
"20014",37
"20015",62
"20016",73
"20017",44
"20018",74
"20019",54
"20020",42
"20021",45
"20022",28
"20023",41
"20024",37
"20025",54
"20026",30
"20027",42
"20028",38
"20029",25
"20030",34
"20031",79
"20032",49
"20033",26
"20034",30
"20035",62
"20036",30
"20037",39
"20038",23
"20039",72
"20040",60
"20041",46
"20042",46
"20043",31
"20044",25
"20045",73
"20046",42
"20047",32
"20048",50
"20049",29
"20050",68
"20051",71
"20052",67
"20053",72
"20054",47
"20055",40
"20056",37
"20057",32
"20058",37
"20059",72
"20060",66
"20061",30
"20062",32
"20063",29
"20064",29
"20065",53
"20066",68
"20067",21
"20068",43
"20069",38
"20070",45
"20071",24
"20072",43
"20073",20
"20074",27
"20075",54
"20076",25
"20077",20
"20078",38
"20079",35
"20080",34
"20081",67
"20082",28
"20083",34
"20084",42
"20085",35
"20086",27
"20087",26
"20088",58
"20089",35
"20090",63
"20091",35
"20092",60
"20093",30
"20094",51
"20095",37
"20096",47
"20097",40
"20098",32
"20099",27
"20100",62
"20101",35
"20102",60
"20103",33
"20104",83
"20105",43
"20106",50
"20107",48
"20108",32
"20109",35
"20110",28
"20111",34
"20112",83
"20113",46
"20114",65
"20115",45
"20116",43
"20117",37
"20118",40
"20119",29
"20120",31
"20121",74
"20122",43
"20123",32
"20124",26
"20125",21
"20126",37
"20127",52
"20128",57
"20129",32
"20130",20
"20131",44
"20132",35
"20133",56
"20134",41
"20135",58
"20136",64
"20137",28
"20138",29
"20139",29
"20140",35
"20141",69
"20142",22
"20143",77
"20144",23
"20145",41
"20146",20
"20147",53
"20148",39
"20149",51
"20150",51
"20151",76
"20152",48
"20153",49
"20154",25
"20155",51
"20156",52
"20157",27
"20158",85
"20159",52
"20160",62
"20161",20
"20162",48
"20163",49
"20164",45
"20165",46
"20166",21
"20167",28
"20168",73
"20169",45
"20170",31
"20171",33
"20172",47
"20173",51
"20174",48
"20175",42
"20176",73
"20177",29
"20178",44
"20179",55
"20180",77
"20181",20
"20182",78
"20183",45
"20184",34
"20185",63
"20186",86
"20187",33
"20188",23
"20189",71
"20190",29
"20191",48
"20192",28
"20193",34
"20194",40
"20195",53
"20196",21
"20197",49
"20198",31
"20199",35
"20200",30
"20201",35
"20202",62
"20203",30
"20204",19
"20205",32
"20206",53
"20207",53
"20208",43
"20209",28
"20210",59
"20211",55
"20212",58
"20213",28
"20214",48
"20215",64
"20216",24
"20217",46
"20218",38
"20219",26
"20220",47
"20221",81
"20222",25
"20223",30
"20224",44
"20225",49
"20226",40
"20227",31
"20228",80
"20229",63
"20230",28
"20231",39
"20232",32
"20233",23
"20234",77
"20235",23
"20236",50
"20237",30
"20238",66
"20239",39
"20240",31
"20241",39
"20242",34
"20243",60
"20244",23
"20245",31
"20246",38
"20247",25
"20248",44
"20249",29
"20250",65
"20251",27
"20252",30
"20253",57
"20254",57
"20255",62
"20256",45
"20257",44
"20258",56
"20259",34
"20260",23
"20261",25
"20262",30
"20263",55
"20264",39
"20265",28
"20266",31
"20267",34
"20268",32
"20269",23
"20270",25
"20271",29
"20272",22
"20273",75
"20274",46
"20275",26
"20276",50
"20277",22
"20278",27
"20279",46
"20280",25
"20281",55
"20282",66
"20283",33
"20284",40
"20285",51
"20286",68
"20287",24
"20288",88
"20289",46
"20290",34
"20291",38
"20292",27
"20293",40
"20294",39
"20295",46
"20296",70
"20297",73
"20298",29
"20299",38
"20300",43
"20301",46
"20302",27
"20303",23
"20304",25
"20305",24
"20306",24
"20307",73
"20308",24
"20309",37
"20310",37
"20311",58
"20312",43
"20313",46
"20314",37
"20315",35
"20316",65
"20317",25
"20318",51
"20319",44
"20320",34
"20321",39
"20322",41
"20323",66
"20324",32
"20325",41
"20326",77
"20327",37
"20328",86
"20329",31
"20330",70
"20331",35
"20332",78
"20333",58
"20334",35
"20335",26
"20336",54
"20337",29
"20338",24
"20339",59
"20340",23
"20341",35
"20342",24
"20343",43
